testplan,testset,model,correct,correct_answer,answer,question
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,False,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN?period=quarter&timespan=quarter&limit=1""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,False,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN?timespan=quarter&limit=1""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,False,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN?period=quarter&timespan=quarter&limit=1""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,False,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN?timespan=quarter&limit=1""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,False,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN?period=quarter&limit=1""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,False,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN?period=quarter&timespan=quarter&limit=1""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,False,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN?period=quarter&limit=1""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,False,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN?period=quarter&limit=1""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,False,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN?period=quarter&limit=1""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,False,"{""answer"": ""/v3/reference/financials/AMZN""}","{""answer"": ""/v3/reference/financials/AMZN?period=quarter&limit=1""}",Where can you access earnings data for Amazon (AMZN) from the last quarter?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v3/reference/options/NVDA""}","{""answer"": ""/v3/reference/options/NVDA""}",Which endpoint is correct for accessing the most recent options data for NVIDIA (NVDA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:70b,True,"{""answer"": ""/v2/reference/analyst-ratings/TSLA""}","{""answer"": ""/v2/reference/analyst-ratings/TSLA""}",How can you access analyst ratings for Tesla (TSLA)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,False,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/premarket/2023-10-02/unadjusted""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","{""answer"": ""/v2/aggs/ticker/SPY/range/1/day/2023-10-02/2023-10-02""}","Which endpoint should be used to find pre-market trading data for the S&P 500 ETF (SPY)? Use October 2, 2023 as the date."
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
Polygon.io endpoint generation Q&A,Polyg-1,llama3.1:405b-instruct-q2_K,True,"{""answer"": ""/v2/last/trade/GOOGL""}","{""answer"": ""/v2/last/trade/GOOGL""}",Which endpoint should be used to retrieve real-time stock price data for Google (GOOGL)?
